Matchday,Day,Date,Home,Away,FullTime,HalfTime,Penalties,FullTimeHomeGoals,FullTimeAwayGoals,FullTimeResult,HalfTimeHomeGoals,HalfTimeAwayGoals,HalfTimeResult,HomeShots,AwayShots,HomeShotsOnTarget,AwayShotsOnTarget,HomeFouls,AwayFouls,HomeCorners,AwayCorners,HomeYellowCards,AwayYellowCards,HomeRedCards,AwayRedCards,PinnacleHomeOpen,PinnacleDrawOpen,PinnacleAwayOpen,AvgHomeOpen,AvgDrawOpen,AvgAwayOpen,MaxHomeOpen,MaxDrawOpen,MaxAwayOpen,Bet365HomeOpen,Bet365DrawOpen,Bet365AwayOpen,Bet365Over25Open,Bet365Under25Open,PinnacleOver25Open,PinnacleUnder25Open,AvgOver25Open,AvgUnder25Open,PinnacleHomeClose,PinnacleDrawClose,PinnacleAwayClose,AvgHomeClose,AvgDrawClose,AvgAwayClose,MaxHomeClose,MaxDrawClose,MaxAwayClose,Bet365HomeClose,Bet365DrawClose,Bet365AwayClose
11,Sat,2017-10-28,Bordeaux,Monaco,0-2,0-0,,0,2,A,0,0,D,12,12,4,5,22,12,6,2,2,0,0,0,2.58,3.55,2.83,,,,,,,2.5,3.39,2.79,,,,,,,2.57,3.57,2.85,,,,,,,,,
11,Sat,2017-10-28,Caen,Troyes,1-0,1-0,,1,0,H,1,0,H,16,8,3,3,12,13,6,6,1,3,0,0,1.68,3.53,6.67,,,,,,,1.66,3.6,5.75,,,,,,,1.71,3.71,5.96,,,,,,,,,
11,Sat,2017-10-28,Dijon FCO,Nantes,1-0,1-0,,1,0,H,1,0,H,6,10,1,0,15,19,1,5,3,2,0,0,2.66,3.17,3.0,,,,,,,2.6,3.1,2.89,,,,,,,2.74,3.21,2.91,,,,,,,,,
11,Sat,2017-10-28,Estrasburgo,Angers,2-2,1-0,,2,2,D,1,0,H,14,5,6,2,10,12,4,2,3,2,0,0,2.76,3.16,2.89,,,,,,,2.7,3.1,2.79,,,,,,,2.96,3.35,2.61,,,,,,,,,
11,Sat,2017-10-28,Guingamp,Amiens SC,1-1,1-1,,1,1,D,1,1,D,12,7,4,2,16,20,5,5,1,5,0,1,1.67,3.78,6.24,,,,,,,1.66,3.5,6.0,,,,,,,1.96,3.32,4.81,,,,,,,,,
11,Sat,2017-10-28,Montpellier,Rennes,0-1,0-0,,0,1,A,0,0,D,9,7,4,2,15,17,4,1,4,2,0,0,2.0,3.19,4.72,,,,,,,2.04,3.1,4.09,,,,,,,2.09,3.21,4.34,,,,,,,,,
11,Sun,2017-10-29,Lille,Olympique de Marseille,0-1,0-1,,0,1,A,0,1,A,18,10,7,3,18,17,11,4,2,3,0,0,3.36,3.62,2.22,,,,,,,3.39,3.25,2.25,,,,,,,3.15,3.51,2.39,,,,,,,,,
11,Sun,2017-10-29,Lyon,FC Metz,2-0,2-0,,2,0,H,2,0,H,12,7,4,4,13,17,3,2,0,3,0,0,1.21,8.14,13.13,,,,,,,1.18,7.5,15.0,,,,,,,1.18,9.2,15.0,,,,,,,,,
11,Sun,2017-10-29,Toulouse FC,Saint-Étienne,0-0,0-0,,0,0,D,0,0,D,11,4,4,2,16,19,7,1,2,3,0,0,2.26,3.2,3.69,,,,,,,2.2,3.1,3.6,,,,,,,2.39,3.15,3.51,,,,,,,,,
12,Fri,2017-11-03,Rennes,Bordeaux,1-0,1-0,,1,0,H,1,0,H,6,6,2,0,14,26,8,0,2,5,0,0,3.37,3.27,2.36,,,,,,,3.25,3.25,2.29,,,,,,,3.28,3.27,2.41,,,,,,,,,
12,Sat,2017-11-04,Angers,Paris Saint Germain,0-5,0-3,,0,5,A,0,3,A,9,15,3,7,8,13,2,4,1,3,0,0,13.5,6.65,1.25,,,,,,,15.0,7.0,1.19,,,,,,,12.0,6.82,1.26,,,,,,,,,
12,Sat,2017-11-04,Monaco,Guingamp,6-0,4-0,,6,0,H,4,0,H,18,12,9,3,17,9,4,1,1,1,0,0,1.46,5.06,7.05,,,,,,,1.44,4.75,7.0,,,,,,,1.42,5.26,7.91,,,,,,,,,
12,Sat,2017-11-04,Montpellier,Amiens SC,1-1,0-0,,1,1,D,0,0,D,10,12,3,1,11,12,3,2,2,1,0,0,1.79,3.28,6.2,,,,,,,1.75,3.39,5.5,,,,,,,1.76,3.41,6.29,,,,,,,,,
12,Sat,2017-11-04,Nantes,Toulouse FC,2-1,1-0,,2,1,H,1,0,H,11,10,6,3,20,16,9,4,2,4,0,0,2.04,3.02,4.91,,,,,,,2.0,3.1,4.33,,,,,,,1.98,3.3,4.73,,,,,,,,,
12,Sat,2017-11-04,Troyes,Estrasburgo,3-0,0-0,,3,0,H,0,0,D,13,10,6,2,18,8,4,1,3,1,0,1,2.76,3.4,2.71,,,,,,,2.75,3.29,2.62,,,,,,,2.9,3.45,2.6,,,,,,,,,
12,Sun,2017-11-05,FC Metz,Lille,0-3,0-1,,0,3,A,0,1,A,19,14,5,7,13,19,9,0,3,2,0,0,3.18,3.27,2.47,,,,,,,3.29,3.2,2.29,,,,,,,3.09,3.39,2.49,,,,,,,,,
12,Sun,2017-11-05,Nice,Dijon FCO,1-0,1-0,,1,0,H,1,0,H,11,13,4,4,14,9,6,4,1,1,1,0,1.76,3.83,5.09,,,,,,,1.72,3.6,5.25,,,,,,,1.94,3.56,4.45,,,,,,,,,
12,Sun,2017-11-05,Olympique de Marseille,Caen,5-0,1-0,,5,0,H,1,0,H,28,11,11,3,5,9,13,6,0,0,0,0,1.5,4.42,7.66,,,,,,,1.53,4.0,7.0,,,,,,,1.54,4.33,7.15,,,,,,,,,
12,Sun,2017-11-05,Saint-Étienne,Lyon,0-5,0-2,,0,5,A,0,2,A,13,13,2,10,22,17,5,1,1,2,1,0,3.89,3.79,1.98,,,,,,,4.2,3.39,1.95,,,,,,,3.51,3.49,2.23,,,,,,,,,
13,Fri,2017-11-17,Amiens SC,Monaco,1-1,1-0,,1,1,D,1,0,H,10,15,2,4,15,15,4,4,2,3,0,0,5.6,3.99,1.69,,,,,,,5.25,3.79,1.66,,,,,,,6.19,4.16,1.62,,,,,,,,,
13,Fri,2017-11-17,Lille,Saint-Étienne,3-1,1-1,,3,1,H,1,1,D,12,8,5,3,10,16,8,10,2,3,0,0,2.17,3.26,3.96,,,,,,,2.1,3.25,3.75,,,,,,,2.24,3.26,3.73,,,,,,,,,
13,Sat,2017-11-18,Dijon FCO,Troyes,3-1,1-1,,3,1,H,1,1,D,15,11,8,4,13,12,4,4,1,1,0,0,1.93,3.52,4.48,,,,,,,1.9,3.39,4.33,,,,,,,1.83,3.64,5.07,,,,,,,,,
13,Sat,2017-11-18,Estrasburgo,Rennes,2-1,1-0,,2,1,H,1,0,H,11,13,5,4,18,8,6,7,1,0,0,1,2.27,3.27,3.58,,,,,,,2.29,3.2,3.29,,,,,,,2.15,3.26,4.05,,,,,,,,,
13,Sat,2017-11-18,Guingamp,Angers,1-1,1-1,,1,1,D,1,1,D,9,10,2,2,15,18,1,7,4,4,1,0,2.31,3.47,3.3,,,,,,,2.29,3.2,3.29,,,,,,,2.33,3.43,3.33,,,,,,,,,
13,Sat,2017-11-18,Paris Saint Germain,Nantes,4-1,2-0,,4,1,H,2,0,H,23,8,10,1,9,17,9,2,2,3,0,0,1.11,11.76,23.49,,,,,,,1.11,10.0,21.0,,,,,,,1.14,10.5,21.01,,,,,,,,,
13,Sat,2017-11-18,Toulouse FC,FC Metz,0-0,0-0,,0,0,D,0,0,D,21,12,3,5,16,11,9,4,2,3,0,1,1.73,3.72,5.61,,,,,,,1.72,3.6,5.25,,,,,,,1.85,3.51,5.1,,,,,,,,,
13,Sun,2017-11-19,Bordeaux,Olympique de Marseille,1-1,1-0,,1,1,D,1,0,H,9,14,3,3,16,14,3,6,4,2,0,0,2.38,3.41,3.22,,,,,,,2.29,3.39,3.1,,,,,,,2.23,3.57,3.43,,,,,,,,,
13,Sun,2017-11-19,Caen,Nice,1-1,0-1,,1,1,D,0,1,A,18,12,4,7,10,11,12,3,2,3,0,0,2.66,3.19,2.98,,,,,,,2.6,3.1,2.89,,,,,,,2.71,3.16,2.99,,,,,,,,,
13,Sun,2017-11-19,Lyon,Montpellier,0-0,0-0,,0,0,D,0,0,D,15,15,3,2,11,9,9,6,2,1,0,0,1.39,5.09,9.02,,,,,,,1.39,4.5,9.0,,,,,,,1.55,4.32,6.92,,,,,,,,,
14,Fri,2017-11-24,Saint-Étienne,Estrasburgo,2-2,1-1,,2,2,D,1,1,D,12,10,6,4,14,10,7,4,4,2,0,0,1.98,3.56,4.26,,,,,,,2.0,3.5,3.75,,,,,,,2.04,3.43,4.19,,,,,,,,,
14,Sat,2017-11-25,Caen,Bordeaux,1-0,1-0,,1,0,H,1,0,H,12,10,2,2,13,14,4,8,2,3,0,0,3.38,3.24,2.38,,,,,,,3.39,3.1,2.29,,,,,,,3.44,3.29,2.35,,,,,,,,,
14,Sat,2017-11-25,Dijon FCO,Toulouse FC,3-1,1-0,,3,1,H,1,0,H,13,12,5,4,11,16,6,2,3,2,0,0,2.35,3.23,3.44,,,,,,,2.25,3.2,3.39,,,,,,,2.26,3.24,3.72,,,,,,,,,
14,Sat,2017-11-25,FC Metz,Amiens SC,0-2,0-1,,0,2,A,0,1,A,21,11,6,2,17,8,8,1,1,0,0,0,2.45,3.16,3.33,,,,,,,2.37,3.2,3.2,,,,,,,2.86,3.11,2.87,,,,,,,,,
14,Sat,2017-11-25,Montpellier,Lille,3-0,3-0,,3,0,H,3,0,H,18,10,6,4,13,14,6,7,1,6,0,0,2.15,3.22,4.02,,,,,,,2.14,3.2,3.7,,,,,,,1.98,3.25,4.85,,,,,,,,,
14,Sat,2017-11-25,Rennes,Nantes,2-1,0-0,,2,1,H,0,0,D,15,10,5,1,17,14,8,2,3,6,0,1,2.57,2.99,3.31,,,,,,,2.39,3.1,3.2,,,,,,,2.82,2.95,3.07,,,,,,,,,
14,Sat,2017-11-25,Troyes,Angers,3-0,2-0,,3,0,H,2,0,H,9,7,3,3,15,15,4,3,2,4,0,0,3.17,3.32,2.45,,,,,,,3.2,3.2,2.37,,,,,,,3.37,3.31,2.34,,,,,,,,,
14,Sun,2017-11-26,Monaco,Paris Saint Germain,1-2,0-1,,1,2,A,0,1,A,8,18,2,5,17,13,1,4,3,4,0,0,5.67,4.7,1.57,,,,,,,5.25,4.75,1.53,,,,,,,7.68,5.73,1.4,,,,,,,,,
14,Sun,2017-11-26,Nice,Lyon,0-5,0-4,,0,5,A,0,4,A,10,11,3,7,19,13,2,2,5,3,1,0,3.18,3.74,2.26,,,,,,,3.29,3.39,2.2,,,,,,,3.01,3.57,2.45,,,,,,,,,
14,Sun,2017-11-26,Olympique de Marseille,Guingamp,1-0,1-0,,1,0,H,1,0,H,21,4,7,1,11,13,6,2,2,2,0,0,1.53,4.47,6.78,,,,,,,1.5,4.33,6.5,,,,,,,1.43,5.15,8.0,,,,,,,,,
15,Tue,2017-11-28,Amiens SC,Dijon FCO,2-1,1-1,,2,1,H,1,1,D,8,16,5,6,5,14,3,6,0,3,0,0,2.41,3.26,3.34,,,,,,,2.37,3.1,3.25,,,,,,,2.5,3.17,3.28,,,,,,,,,
15,Tue,2017-11-28,Bordeaux,Saint-Étienne,3-0,2-0,,3,0,H,2,0,H,12,11,6,5,12,19,2,6,1,2,0,0,1.81,3.54,5.45,,,,,,,1.83,3.39,4.75,,,,,,,1.79,3.65,5.28,,,,,,,,,
15,Tue,2017-11-28,Estrasburgo,Caen,0-0,0-0,,0,0,D,0,0,D,6,15,3,1,13,13,2,3,1,2,0,0,2.06,3.5,4.0,,,,,,,1.95,3.25,4.2,,,,,,,2.02,3.59,4.04,,,,,,,,,
15,Wed,2017-11-29,Angers,Rennes,1-2,1-0,,1,2,A,1,0,H,10,8,4,3,9,11,7,4,0,1,0,0,2.09,3.25,4.14,,,,,,,2.1,3.2,3.79,,,,,,,2.13,3.23,4.13,,,,,,,,,
15,Wed,2017-11-29,FC Metz,Olympique de Marseille,0-3,0-2,,0,3,A,0,2,A,9,21,4,8,13,8,0,9,1,0,0,0,6.23,4.7,1.53,,,,,,,6.5,4.33,1.5,,,,,,,5.98,4.6,1.57,,,,,,,,,
15,Wed,2017-11-29,Guingamp,Montpellier,0-0,0-0,,0,0,D,0,0,D,10,6,1,4,15,21,8,3,1,3,0,0,2.51,3.12,3.27,,,,,,,2.39,3.1,3.25,,,,,,,2.97,3.07,2.8,,,,,,,,,
15,Wed,2017-11-29,Lyon,Lille,1-2,1-2,,1,2,A,1,2,A,21,7,5,3,8,13,4,2,0,1,0,0,1.32,6.1,9.81,,,,,,,1.33,5.0,10.0,,,,,,,1.35,5.73,9.77,,,,,,,,,
15,Wed,2017-11-29,Nantes,Monaco,1-0,0-0,,1,0,H,0,0,D,16,9,5,1,9,12,11,5,0,0,0,0,3.94,3.5,2.06,,,,,,,3.75,3.39,2.04,,,,,,,3.62,3.48,2.19,,,,,,,,,
15,Wed,2017-11-29,Paris Saint Germain,Troyes,2-0,0-0,,2,0,H,0,0,D,19,6,6,3,14,16,11,1,0,1,0,0,,,,,,,,,,1.04,17.0,34.0,,,,,,,1.04,18.83,50.86,,,,,,,,,
15,Wed,2017-11-29,Toulouse FC,Nice,1-2,1-0,,1,2,A,1,0,H,14,8,3,4,16,12,6,4,3,4,1,1,2.69,3.1,3.03,,,,,,,2.62,3.0,2.89,,,,,,,2.77,3.17,2.91,,,,,,,,,
16,Fri,2017-12-01,Dijon FCO,Bordeaux,3-2,1-2,,3,2,H,1,2,A,17,14,5,6,15,14,6,4,2,2,0,0,3.05,3.3,2.57,,,,,,,3.1,3.1,2.5,,,,,,,3.41,3.34,2.34,,,,,,,,,
16,Sat,2017-12-02,Estrasburgo,Paris Saint Germain,2-1,1-1,,2,1,H,1,1,D,5,29,2,5,20,5,0,13,4,3,0,0,15.25,8.26,1.19,,,,,,,15.0,8.0,1.16,,,,,,,22.0,9.6,1.15,,,,,,,,,
16,Sat,2017-12-02,Lille,Toulouse FC,1-0,0-0,,1,0,H,0,0,D,10,10,3,3,17,18,3,6,2,3,0,0,2.09,3.23,4.19,,,,,,,2.04,3.29,3.89,,,,,,,2.0,3.42,4.39,,,,,,,,,
16,Sat,2017-12-02,Monaco,Angers,1-0,1-0,,1,0,H,1,0,H,5,8,3,3,13,19,5,3,3,3,0,0,1.39,5.32,8.4,,,,,,,1.39,4.75,8.0,,,,,,,1.52,4.7,6.76,,,,,,,,,
16,Sat,2017-12-02,Nice,FC Metz,3-1,1-1,,3,1,H,1,1,D,15,13,7,5,10,17,1,5,0,2,0,0,1.44,4.7,8.53,,,,,,,1.44,4.0,8.5,,,,,,,1.51,4.56,7.16,,,,,,,,,
16,Sat,2017-12-02,Rennes,Amiens SC,2-0,0-0,,2,0,H,0,0,D,25,6,5,2,10,7,16,0,1,5,0,0,1.99,3.08,5.05,,,,,,,2.0,3.0,4.75,,,,,,,2.0,3.14,4.81,,,,,,,,,
16,Sat,2017-12-02,Troyes,Guingamp,0-1,0-1,,0,1,A,0,1,A,14,11,3,5,13,9,5,3,2,2,1,1,2.69,3.26,2.88,,,,,,,2.62,3.1,2.89,,,,,,,2.43,3.27,3.31,,,,,,,,,
16,Sun,2017-12-03,Caen,Lyon,1-2,0-1,,1,2,A,0,1,A,19,11,4,4,18,15,9,4,1,3,0,0,4.71,3.81,1.82,,,,,,,4.33,3.6,1.85,,,,,,,4.36,3.9,1.87,,,,,,,,,
16,Sun,2017-12-03,Montpellier,Olympique de Marseille,1-1,1-1,,1,1,D,1,1,D,13,6,4,2,9,23,1,3,4,2,0,0,3.31,3.39,2.33,,,,,,,3.39,3.29,2.2,,,,,,,3.47,3.38,2.29,,,,,,,,,
16,Sun,2017-12-03,Saint-Étienne,Nantes,1-1,1-0,,1,1,D,1,0,H,13,22,4,6,18,10,5,9,4,1,0,0,2.38,3.0,3.67,,,,,,,2.29,3.0,3.6,,,,,,,2.21,3.24,3.85,,,,,,,,,
17,Fri,2017-12-08,Bordeaux,Estrasburgo,0-3,0-2,,0,3,A,0,2,A,12,10,2,4,14,10,10,5,3,1,0,0,1.7,3.96,5.41,,,,,,,1.64,3.75,5.75,,,,,,,1.66,3.96,6.08,,,,,,,,,
17,Sat,2017-12-09,Angers,Montpellier,1-1,0-0,,1,1,D,0,0,D,13,10,4,6,15,10,5,4,3,2,0,0,2.57,3.11,3.18,,,,,,,2.39,3.1,3.25,,,,,,,2.83,2.94,3.05,,,,,,,,,
17,Sat,2017-12-09,FC Metz,Rennes,1-1,1-0,,1,1,D,1,0,H,13,5,6,4,14,11,5,6,3,3,0,0,3.77,3.18,2.24,,,,,,,3.7,3.0,2.25,,,,,,,3.78,3.29,2.21,,,,,,,,,
17,Sat,2017-12-09,Guingamp,Dijon FCO,4-0,2-0,,4,0,H,2,0,H,17,8,9,1,5,7,18,2,0,0,0,1,2.12,3.31,3.9,,,,,,,2.1,3.29,3.75,,,,,,,2.26,3.4,3.53,,,,,,,,,
17,Sat,2017-12-09,Monaco,Troyes,3-2,0-1,,3,2,H,0,1,A,19,5,6,3,14,22,16,1,4,5,0,0,1.32,5.72,10.56,,,,,,,1.3,5.5,10.0,,,,,,,1.3,5.82,12.49,,,,,,,,,
17,Sat,2017-12-09,Paris Saint Germain,Lille,3-1,1-0,,3,1,H,1,0,H,14,7,5,2,14,19,5,4,2,2,0,0,1.13,11.2,18.45,,,,,,,1.12,9.0,21.0,,,,,,,1.11,12.0,27.0,,,,,,,,,
17,Sat,2017-12-09,Toulouse FC,Caen,2-0,0-0,,2,0,H,0,0,D,10,11,3,3,15,10,4,5,1,2,0,0,2.28,3.12,3.78,,,,,,,2.25,2.89,3.79,,,,,,,2.3,3.17,3.71,,,,,,,,,
17,Sun,2017-12-10,Amiens SC,Lyon,1-2,1-0,,1,2,A,1,0,H,14,12,6,3,11,15,2,2,1,2,0,0,5.31,4.05,1.69,,,,,,,5.5,4.0,1.61,,,,,,,5.29,4.06,1.71,,,,,,,,,
17,Sun,2017-12-10,Nantes,Nice,1-2,1-1,,1,2,A,1,1,D,22,12,4,5,13,12,5,3,1,4,0,0,2.21,3.2,3.85,,,,,,,2.1,3.1,3.89,,,,,,,2.22,3.27,3.8,,,,,,,,,
17,Sun,2017-12-10,Olympique de Marseille,Saint-Étienne,3-0,1-0,,3,0,H,1,0,H,18,5,7,1,13,10,7,2,1,2,0,1,1.55,4.43,6.57,,,,,,,1.5,4.2,7.0,,,,,,,1.39,5.14,9.28,,,,,,,,,
18,Fri,2017-12-15,Saint-Étienne,Monaco,0-4,0-2,,0,4,A,0,2,A,5,22,3,9,11,11,4,4,1,0,1,0,4.72,3.82,1.83,,,,,,,4.75,3.75,1.75,,,,,,,4.88,3.94,1.78,,,,,,,,,
18,Sat,2017-12-16,Caen,Guingamp,0-0,0-0,,0,0,D,0,0,D,11,8,2,5,20,13,5,4,2,4,0,0,2.18,3.29,3.78,,,,,,,2.14,3.25,3.6,,,,,,,2.42,3.21,3.38,,,,,,,,,
18,Sat,2017-12-16,Dijon FCO,Lille,3-0,3-0,,3,0,H,3,0,H,13,9,8,5,14,9,3,4,1,1,0,0,2.36,3.29,3.36,,,,,,,2.25,3.2,3.39,,,,,,,2.36,3.29,3.42,,,,,,,,,
18,Sat,2017-12-16,Estrasburgo,Toulouse FC,2-1,1-1,,2,1,H,1,1,D,9,11,5,3,17,15,5,5,2,4,0,0,2.17,3.34,3.77,,,,,,,2.1,3.2,3.7,,,,,,,2.3,3.44,3.4,,,,,,,,,
18,Sat,2017-12-16,Montpellier,FC Metz,1-3,1-1,,1,3,A,1,1,D,9,6,3,4,10,21,3,2,1,2,0,0,1.49,4.25,8.56,,,,,,,1.44,4.2,8.0,,,,,,,1.49,4.28,8.69,,,,,,,,,
18,Sat,2017-12-16,Rennes,Paris Saint Germain,1-4,0-2,,1,4,A,0,2,A,14,21,2,10,16,10,4,11,4,3,1,1,13.09,6.54,1.26,,,,,,,11.0,7.0,1.22,,,,,,,15.5,7.5,1.22,,,,,,,,,
18,Sat,2017-12-16,Troyes,Amiens SC,1-0,0-0,,1,0,H,0,0,D,19,11,7,3,18,14,9,0,4,2,0,0,2.34,3.14,3.59,,,,,,,2.29,3.1,3.39,,,,,,,2.61,3.23,3.06,,,,,,,,,
18,Sun,2017-12-17,Lyon,Olympique de Marseille,2-0,1-0,,2,0,H,1,0,H,8,19,5,5,10,19,5,10,0,2,0,0,2.04,3.88,3.6,,,,,,,2.04,3.6,3.5,,,,,,,2.28,3.62,3.27,,,,,,,,,
18,Sun,2017-12-17,Nantes,Angers,1-0,1-0,,1,0,H,1,0,H,10,7,4,0,9,15,3,6,3,2,1,0,2.09,3.19,4.28,,,,,,,2.04,3.2,4.0,,,,,,,1.92,3.26,5.24,,,,,,,,,
18,Sun,2017-12-17,Nice,Bordeaux,1-0,1-0,,1,0,H,1,0,H,11,10,3,1,10,15,2,4,1,2,0,0,2.32,3.35,3.4,,,,,,,2.29,3.25,3.2,,,,,,,2.16,3.45,3.74,,,,,,,,,
19,Wed,2017-12-20,Amiens SC,Nantes,0-1,0-0,,0,1,A,0,0,D,12,14,5,5,17,13,5,2,3,2,0,0,2.92,3.06,2.82,,,,,,,2.79,3.1,2.7,,,,,,,3.04,2.94,2.82,,,,,,,,,
19,Wed,2017-12-20,Angers,Dijon FCO,2-1,1-1,,2,1,H,1,1,D,24,16,11,3,16,18,7,3,3,4,0,1,2.26,3.24,3.66,,,,,,,2.14,3.25,3.6,,,,,,,2.02,3.44,4.25,,,,,,,,,
19,Wed,2017-12-20,Bordeaux,Montpellier,0-2,0-0,,0,2,A,0,0,D,8,14,1,6,14,13,4,2,3,3,0,0,2.09,3.29,4.13,,,,,,,2.1,3.2,3.79,,,,,,,2.2,3.08,4.13,,,,,,,,,
19,Wed,2017-12-20,FC Metz,Estrasburgo,3-0,0-0,,3,0,H,0,0,D,26,7,9,2,17,13,10,8,4,1,0,0,2.93,3.35,2.6,,,,,,,3.0,3.29,2.45,,,,,,,2.79,3.37,2.74,,,,,,,,,
19,Wed,2017-12-20,Guingamp,Saint-Étienne,2-1,0-0,,2,1,H,0,0,D,27,3,6,3,13,13,10,0,3,2,0,1,2.0,3.21,4.57,,,,,,,1.9,3.25,4.5,,,,,,,1.93,3.59,4.5,,,,,,,,,
19,Wed,2017-12-20,Lille,Nice,1-1,0-1,,1,1,D,0,1,A,5,8,1,3,18,11,3,4,2,4,0,0,2.65,3.22,2.96,,,,,,,2.54,3.2,2.89,,,,,,,2.9,3.14,2.8,,,,,,,,,
19,Wed,2017-12-20,Monaco,Rennes,2-1,1-0,,2,1,H,1,0,H,14,8,4,2,21,19,8,1,3,2,0,0,1.42,5.03,8.22,,,,,,,1.39,4.75,8.0,,,,,,,1.45,4.92,7.99,,,,,,,,,
19,Wed,2017-12-20,Olympique de Marseille,Troyes,3-1,1-1,,3,1,H,1,1,D,20,8,8,3,11,13,8,2,1,0,0,0,1.3,5.97,11.1,,,,,,,1.3,5.5,10.0,,,,,,,1.29,6.0,12.2,,,,,,,,,
19,Wed,2017-12-20,Paris Saint Germain,Caen,3-1,1-0,,3,1,H,1,0,H,21,9,7,4,7,12,5,6,2,2,0,0,1.08,14.45,37.01,,,,,,,1.07,12.0,29.0,,,,,,,1.07,16.5,43.0,,,,,,,,,
19,Wed,2017-12-20,Toulouse FC,Lyon,1-2,0-1,,1,2,A,0,1,A,17,14,5,10,16,11,8,4,3,2,0,0,4.75,3.81,1.81,,,,,,,4.33,3.79,1.8,,,,,,,4.15,3.8,1.93,,,,,,,,,
20,Fri,2018-01-12,Estrasburgo,Guingamp,0-2,0-2,,0,2,A,0,2,A,14,10,3,5,14,14,7,7,1,2,0,0,2.6,3.29,3.02,,,,,,,2.5,3.25,2.87,,,,,,,2.71,3.29,2.87,,,,,,,,,
20,Sat,2018-01-13,Caen,Lille,0-1,0-1,,0,1,A,0,1,A,15,12,7,5,15,11,5,3,3,3,1,1,2.57,2.97,3.34,,,,,,,2.6,2.89,3.1,,,,,,,2.26,3.15,3.75,,,,,,,,,
20,Sat,2018-01-13,Dijon FCO,FC Metz,1-1,1-0,,1,1,D,1,0,H,12,12,7,6,10,15,6,7,2,2,1,0,1.88,3.68,4.47,,,,,,,1.85,3.5,4.33,,,,,,,1.97,3.5,4.3,,,,,,,,,
20,Sat,2018-01-13,Montpellier,Monaco,0-0,0-0,,0,0,D,0,0,D,16,13,4,6,15,10,10,6,5,1,0,0,3.54,3.4,2.23,,,,,,,3.5,3.25,2.2,,,,,,,2.74,3.17,2.9,,,,,,,,,
20,Sat,2018-01-13,Nice,Amiens SC,1-0,0-0,,1,0,H,0,0,D,20,9,7,3,10,13,7,1,1,0,0,0,1.63,3.97,6.21,,,,,,,1.6,3.6,6.5,,,,,,,1.56,4.05,7.29,,,,,,,,,
20,Sat,2018-01-13,Rennes,Olympique de Marseille,0-3,0-2,,0,3,A,0,2,A,13,18,3,5,8,18,3,2,1,2,0,0,4.32,3.52,1.96,,,,,,,4.0,3.29,2.0,,,,,,,3.98,3.5,2.05,,,,,,,,,
20,Sat,2018-01-13,Troyes,Bordeaux,0-1,0-1,,0,1,A,0,1,A,8,10,3,4,15,13,2,2,4,0,0,0,3.45,3.23,2.35,,,,,,,3.25,3.1,2.37,,,,,,,2.97,3.1,2.73,,,,,,,,,
20,Sun,2018-01-14,Lyon,Angers,1-1,0-1,,1,1,D,0,1,A,19,9,7,2,11,18,12,1,2,4,0,1,1.48,4.74,7.18,,,,,,,1.44,4.5,7.5,,,,,,,1.43,4.76,8.68,,,,,,,,,
20,Sun,2018-01-14,Nantes,Paris Saint Germain,0-1,0-1,,0,1,A,0,1,A,13,20,3,3,17,11,2,5,3,2,1,0,12.56,6.18,1.28,,,,,,,12.0,6.0,1.25,,,,,,,10.15,5.92,1.32,,,,,,,,,
20,Sun,2018-01-14,Saint-Étienne,Toulouse FC,2-0,1-0,,2,0,H,1,0,H,11,19,5,8,14,22,4,10,1,3,0,0,2.25,3.17,3.76,,,,,,,2.1,3.0,4.0,,,,,,,2.15,3.34,3.83,,,,,,,,,
21,Tue,2018-01-16,Bordeaux,Caen,0-2,0-0,,0,2,A,0,0,D,13,10,5,3,13,12,7,2,3,5,1,0,1.86,3.46,5.01,,,,,,,1.8,3.39,5.0,,,,,,,1.75,3.63,5.62,,,,,,,,,
21,Tue,2018-01-16,Monaco,Nice,2-2,1-0,,2,2,D,1,0,H,6,9,3,5,10,12,6,3,4,4,0,0,1.75,3.86,5.13,,,,,,,1.7,3.79,5.0,,,,,,,1.76,3.86,5.01,,,,,,,,,
21,Tue,2018-01-16,Olympique de Marseille,Estrasburgo,2-0,0-0,,2,0,H,0,0,D,15,4,7,2,6,15,7,4,2,3,0,0,1.28,6.33,11.53,,,,,,,1.28,5.5,11.0,,,,,,,1.34,5.56,10.15,,,,,,,,,
21,Wed,2018-01-17,Amiens SC,Montpellier,1-1,0-1,,1,1,D,0,1,A,13,16,3,5,10,6,2,3,2,1,0,0,3.79,3.01,2.33,,,,,,,3.75,3.0,2.25,,,,,,,3.76,3.06,2.32,,,,,,,,,
21,Wed,2018-01-17,Angers,Troyes,3-1,1-0,,3,1,H,1,0,H,12,8,5,2,15,17,8,2,0,5,0,0,1.85,3.51,5.02,,,,,,,1.8,3.5,4.75,,,,,,,1.91,3.32,4.99,,,,,,,,,
21,Wed,2018-01-17,FC Metz,Saint-Étienne,3-0,2-0,,3,0,H,2,0,H,19,7,12,4,14,11,6,3,1,4,0,1,2.55,3.29,3.03,,,,,,,2.5,3.2,3.0,,,,,,,2.51,3.43,2.98,,,,,,,,,
